,Unnamed: 0.1,Unnamed: 0,Star Name,Planet Name,Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Star Mass [Ms],Star Mass Error Lower [Ms],Star Mass Error Upper [Ms],Star Temperature [K],Star Temperature Error Lower [K],Star Temperature Error Upper [K],Star Radius [Rs],Star Radius Error Lower [Rs],Star Radius Error Upper [Rs],Star Distance [pc],Star Distance Error Lower [pc],Star Distance Error Upper [pc],Star log(g),Star log(g) Error Lower,Star log(g) Error Upper,Gaia ID,Star H Mag,Star J Mag,Star K Mag,Star V Mag,Star Gaia Mag,Star W1 Mag,Star T Mag,Star Metallicity,Star Metallicity Error Lower,Star Metallicity Error Upper,Metallicity Ratio,Star Age [Gyr],Star Age Error Lower [Gyr],Star Age Error Upper [Gyr],Star Spectral Type,Star RA,Star Dec,Planet Radius [Re],Planet Radius Error Upper [Re],Planet Radius Error Lower [Re],Planet Radius [Rj],Planet Radius Error Upper [Rj],Planet Radius Error Lower [Rj],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Mj],Planet Mass Error Upper [Mj],Planet Mass Error Lower [Mj],Mass Flag,RV Flag,RV Amplitude [m/s],Planet Period [days],Cumulative time (days),Planet Period Error Lower [days],Planet Period Error Upper [days],Planet Temperature [K],Planet Semi-major Axis [m],Planet Semi-major Axis [AU],Planet Albedo,Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,Inclination,Inclination Error Upper,Inclination Error Lower,Eccentricity,Eccentricity Error Upper,Eccentricity Error Lower,Eccentricity Flag,Periastron,Periastron Error Upper,Periastron Error Lower,Transit Mid Time [JD - 2450000],Transit Mid Time Error Upper [days],Transit Mid Time Error Lower [days],Transit Mid Time Flag,Eclipse Mid Time [JD - 2450000],Eclipse Duration [s],Transit Depth [%],Transit Depth Error Upper [%],Transit Depth Error Lower [%],"Known (Y=1,N=0)",Discovery Year,Telescope,ESM,pl_g,ASM,Transit Signal,Tier2_SNR,Tier2 Transit S/N,cumulative transit [days],N cumulative transit [days]
151,378,378,HD 89345 b,HD 89345 b,1.209142237,11.15481299,21.38476786,9.996148955,63.24420923,120.8667121,Transit,1,11,21,0,0,0,1.16,-0.04,0.04,5576.0,-76.0,73.0,1.75,-0.05,0.05,132.345,-0.799,0.808,4.02,-0.03,0.03,Gaia DR2 3877070590167177344,7.766,8.091,7.721,9.38,9.21702,7.673,0,0.421,-0.054,0.046,[Fe/H],7.53,-0.99,1.3,G5,154.6710977,10.1288464,7.397927282,0.31385146,-0.336269422,0.66,0.028,-0.03,36.70918096,5.720911319,-6.038739725,0.1155,0.018,-0.019,0,1,9.2,11.8143,1478.182813,-0.0002,0.0002,1053.137838,15958398511.0,0.106745141,0.3,2.3,20189.86833,0.645,1,87.21,-0.22,0.43,0.22,-0.13,0.095,0,-13.0,-27.0,58.0,7913.8052,0.0011,-0.001,0,7919.71235,0.0,0.1509,0.0085,-0.0091,1,2018,Ariel,17.814874988476532,6.838970378362342,1.053168493119992,0.0002095417234548,0.7707038788152064,2.119992474182574,67.03776824690972,410.63464654861116
152,503,503,TOI-178 d,TOI-178 d,1.0,9.385973512,18.48175141,374.9208386,2843.725346,5708.277018,Transit,1,9,18,0,0,0,0.65,-0.03,0.03,4316.0,-70.0,70.0,0.65,-0.01,0.01,62.699,-0.2061,0.2074,4.45,-0.15,0.15,Gaia DR2 2318295979126499200,8.761,9.372,8.656,11.955,11.1523,8.573,0,-0.23,-0.05,0.05,[Fe/H],7.1,-5.3,6.1,K,7.3020115,-30.4541159,2.566856587,0.078462865,-0.078462865,0.229,0.007,-0.007,3.00983501,0.800927585,-1.029764037,0.00947,0.00252,-0.00324,0,1,1.34,6.5577,2648.709395,-1.6e-05,1.6e-05,708.9417959,8885941748.0,0.059437737,0.1,2.3,8404.624758,0.485,1,88.58,-0.18,0.2,0.0,,,0,,,,8747.14623,0.00087,-0.00095,0,8750.42508,0.0,0.1313,0.0064,-0.0065,2,2021,Ariel,5.450306069307854,4.657744094325357,0.4766271454578591,0.0004891767285237,0.0901365149678402,2.104116325123176,67.32959549545139,414.13657353111114
153,186,186,WASP-88 b,WASP-88 b,1.0,13.91866403,27.28461598,1.0,7.257943138,14.33836547,Eclipse,1,7,14,0,0,0,0.94,-0.42,0.42,6430.0,-130.0,130.0,1.8,-0.26,0.26,523.756,-8.511,8.792,3.96,-0.04,0.04,Gaia DR2 6482103014085857024,10.386,10.568,10.322,11.388,11.478,10.265,0,-0.08,,,[Fe/H],3.0,-1.3,1.3,F6,309.5112337,-48.4620833,16.36511187,2.353885953,-2.353885953,1.46,0.21,-0.21,181.1621918,24.47278731,-24.79061571,0.57,0.077,-0.078,0,1,53.3,4.954,620.2347358,-1.9e-05,1.9e-05,1704.235756,8335108660.0,0.055753235,0.3,2.3,21754.82652,0.23,1,88.0,-1.45,1.45,0.0,,,0,,,,8005.5181,0.0006,-0.0006,0,8007.9951,0.0,0.7,0.03,-0.03,1,2014,Ariel,50.09304089263561,6.897087784735579,2.469579687087808,0.0007030398525982,3.1581745673264834,2.102531278829502,68.08497141628472,423.20108458111116
154,164,164,WASP-90 b,WASP-90 b,1.0,12.79475804,25.09300926,1.0,5.722492877,11.34958146,Eclipse,1,6,11,0,0,0,1.55,-0.1,0.1,6430.0,-130.0,130.0,1.98,-0.09,0.09,466.433,-18.384,19.928,4.03,-0.03,0.03,Gaia DR2 1737061349198867456,10.302,10.55,10.248,11.618,11.4559,10.184,0,0.11,-0.14,0.14,[Fe/H],4.4,-2.4,8.4,F6,315.5319489,7.0562793,18.27063859,1.008808266,-1.008808266,1.63,0.09,-0.09,200.2318962,22.24798846,-22.24798846,0.63,0.07,-0.07,0,1,60.0,3.916243,525.941987,-3e-06,3e-06,1778.50121,8418892556.0,0.056313663,0.3,2.3,12089.44287,0.841,1,82.1,-0.4,0.4,0.0,,,0,,,,6235.5639,0.0005,-0.0005,0,6237.522021,0.0,0.71,0.02,-0.02,1,2016,Ariel,57.12197841522346,6.115922172076077,3.395828547933923,0.000763409601735,3.321202694757072,2.102218714037204,68.50474373815972,428.2383524436112
155,308,308,TOI-1268 b,TOI-1268 b,1.0,10.98484192,21.46407999,3.786535804,30.10559906,60.0008267,Transit,1,11,21,0,0,0,0.96,-0.04,0.04,5300.0,-100.0,100.0,0.92,-0.06,0.06,109.557,-0.54,0.545,4.55,-0.1,0.1,Gaia DR2 1675923005135391488,9.034,9.4,8.911,10.92,10.692,8.886,0,0.36,-0.06,0.06,[Fe/H],0.245,-0.135,0.135,K1-K2,198.3885831,62.3053799,9.101692354,0.605284959,-0.605284959,0.812,0.054,-0.054,96.400534,8.19997289,-8.298499696,0.30331,0.0258,-0.02611,0,1,31.7,8.1577094,1119.395843,-4.5e-06,4.5e-06,847.469853,11704886618.0,0.078293556,0.3,2.3,12335.2602,0.423,1,88.63,-0.3,0.32,0.105,-0.039,0.04,0,-40.6,-19.5,20.7,8711.7477,0.00021,-0.00021,0,8715.826555,0.0,0.8186,0.0205,-0.0192,2,2022,Ariel,37.16501971919273,11.86509664674771,2.7476703403673084,0.0004326548055445,1.1111264979509847,2.1015173473818702,68.93305138399305,433.3780441936112
156,538,538,HD 191939 d,HD 191939 d,1.452415368,10.54373342,19.94776222,1879.069616,9872.923212,16229.1489,Transit,1,11,20,0,0,0,0.81,-0.04,0.04,5348.0,-100.0,100.0,0.94,-0.02,0.02,53.6089,-0.0731,0.0733,4.3,-0.1,0.1,Gaia DR2 2248126315275354496,7.215,7.597,7.18,8.97,8.77476,7.04,0,-0.15,-0.06,0.06,[Fe/H],8.7,,,G9 V,302.0256247,66.8503014,3.037633778,0.067253884,-0.067253884,0.271,0.006,-0.006,5.80036842,0.0,0.0,0.01825,0.0,0.0,1,1,0.0,38.3525,3160.84889,-0.0003,0.0003,565.2212361,31040028060.0,0.207625606,0.1,2.3,20237.04795,0.48,1,89.43,-0.04,0.04,0.0,,,0,,,,8743.5518,0.0007,-0.0007,0,8762.72805,0.0,0.1072,0.0038,-0.0038,2,2020,Ariel,2.8448857186612315,6.40945195714923,0.3508693973289154,0.0001603737260742,0.056605748895497,2.095835049278214,69.6357266600347,441.81014750611115
157,174,174,LTT 9779 b,LTT 9779 b,1.0,11.04054465,21.585212,1.0,6.450322222,12.81741331,Eclipse,1,6,13,0,0,0,0.77,-0.21,0.29,5443.0,-13.0,14.0,0.95,-0.01,0.01,80.4373,-0.315,0.3174,4.35,-0.12,0.16,Gaia DR2 2307504062045842688,8.153,8.446,8.016,9.79,9.60006,7.936,0,0.27,-0.03,0.03,[Fe/H],1.9,-1.2,1.7,G7 V,358.6688767,-37.6282237,4.718980888,0.235388595,-0.235388595,0.421,0.021,-0.021,29.31967051,0.778679596,-0.810462437,0.09225,0.00245,-0.00255,0,1,19.65,0.792052,556.1111665,-9.3e-06,9.3e-06,1996.286523,2297368621.0,0.015367014,0.3,2.3,5821.400333,0.5,1,81.73208572,-0.43,0.43,0.0,,,0,90.0,,,8354.2143,0.00025,-0.00025,0,8354.610326,0.0,0.157052,0.005176,-0.005176,2,2020,Ariel,67.14580800989344,13.424520817469393,4.251276048925787,0.0004379929769104,2.749666375492007,2.0919199820948724,69.83785861604166,444.2357309781945
158,72,72,WASP-123 b,WASP-123 b,1.0,11.66506689,22.85462645,1.0,1.701581599,3.346260443,Eclipse,1,2,3,0,0,0,1.17,-0.06,0.06,5740.0,-130.0,130.0,1.28,-0.05,0.05,197.996,-2.993,3.083,4.29,-0.03,0.03,Gaia DR2 6756148659453907200,9.457,9.799,9.362001,11.03,10.8999,9.306,0,0.18,-0.08,0.08,[Fe/H],6.9,-1.4,1.4,G5,289.4792124,-32.8601244,14.7734366,0.728583748,-0.728583748,1.318,0.065,-0.065,285.7277375,11.44182264,-11.44182264,0.899,0.036,-0.036,0,1,114.2,2.9776412,201.5241925,-2.3e-06,2.3e-06,1465.719511,6385695081.0,0.042713679,0.3,2.3,11113.13515,0.53,1,85.74,-0.55,0.55,0.0,,,0,,,,6845.17082,0.00039,-0.00039,0,6846.659641,0.0,1.11,0.027,-0.027,1,2016,Ariel,111.76412548638984,13.34828530802312,6.445565823982025,0.0005577364635692,5.0678810767771125,2.085718045905211,70.22373136430555,448.86620395736117
159,596,596,TRAPPIST-1 d,TRAPPIST-1 d,1.203819441,15.77503613,31.27259822,1338603.758,17373531.53,47720145.98,Transit,1,16,31,1,0,1,0.09,0.0,0.0,2566.0,-26.0,26.0,0.12,0.0,0.0,12.4298888,-0.0187066,0.0187066,5.24,-0.01,0.01,Gaia DR2 2635476908753563008,10.718,11.354,10.296,17.02,15.6451,,0,0.04,-0.08,0.08,[Fe/H],0.5,,,,346.6263919,-5.0434618,0.784628651,0.011208981,-0.011208981,0.07,0.001,-0.001,0.387750656,0.012713136,-0.012713136,0.00122,4e-05,-4e-05,0,0,0.0,4.049219,4295.065784,-2.6e-05,2.6e-05,295.6820604,3333442695.0,0.022297276,0.1,2.3,2950.329239,0.063,1,89.896,-0.077,0.077,0.00837,-0.00093,0.00093,0,-8.73,-6.17,6.17,7257.06768,0.00067,-0.00067,0,7259.092289,0.0,0.3676,0.0063,-0.0063,1,2016,Ariel,0.4095095256021969,6.421853001349686,0.4546598674656557,0.0013271567666195,0.0025069348993104,2.085089774548372,70.32617335177083,450.0955078069445
160,52,52,HAT-P-57 b,HAT-P-57 b,1.0,11.77632696,23.04567948,1.0,1.0,1.976325526,Eclipse,1,1,2,0,0,0,2.77,-1.74,1.74,6330.0,-124.0,124.0,1.85,-0.39,0.39,279.86,-3.176,3.249,4.25,-0.02,0.02,Gaia DR2 4483640815570090368,9.497,9.67,9.433,10.639,10.4253,9.274,0,-0.25,,,[Fe/H],1.0,-0.51,0.67,A8 V,274.743418,10.5971968,19.50362647,4.035233063,-4.035233063,1.74,0.36,-0.36,448.1380533,483.099178,-483.099178,1.41,1.52,-1.52,0,1,215.2,2.4653,143.5050963,-3e-06,3e-06,1792.567196,7504200341.0,0.05019532,0.3,2.3,12654.11496,0.177,1,88.26,-0.85,0.85,0.0,,,0,,,,5113.48127,0.00048,-0.00048,0,5114.71392,0.0,0.94,0.029,-0.029,1,2015,Ariel,111.881713166402,12.0120526095238,7.129157553013001,0.0004790404534763,7.115001604414116,2.080963277868008,70.7655523434375,455.3680557069445
161,406,406,HATS-62 b,HATS-62 b,1.434808236,25.01643211,49.0550869,22.48241823,155.6890074,299.0679858,Transit,1,25,49,1,0,1,0.9,-0.01,0.01,5416.0,-13.0,19.0,0.93,-0.01,0.02,523.067,-10.033,10.426,4.45,-0.02,0.02,Gaia DR2 6806639397331208320,12.196,12.573,12.109,14.171,13.8321,12.099,0,0.133,-0.023,0.023,[Fe/H],9.55,-1.55,0.99,,312.4493079,-24.303506,11.82547467,0.280224518,-0.280224518,1.055,0.025,-0.025,56.89128478,0.0,0.0,0.179,0.0,0.0,1,1,0.0,3.2768837,1665.743214,-3.3e-06,3.3e-06,1192.838898,6236671007.0,0.041716863,0.3,2.3,9935.599912,0.348,1,87.92,-0.35,0.35,0.0,,,1,,,,5808.05158,0.00043,-0.00043,0,5809.690022,0.0,,,,1,2018,Ariel,28.281129702236008,4.148057054294004,1.6004773562030166,0.0022147862234078,0.9576203918826438,2.073633588265769,71.11053845149306,459.5078890036112
162,57,57,KELT-18 b,KELT-18 b,1.0,12.2715707,23.98163121,1.0,1.130020584,2.246398952,Eclipse,1,1,2,0,0,0,1.52,-0.07,0.07,6670.0,-120.0,120.0,1.91,-0.04,0.04,321.376,-2.47,2.509,4.06,-0.01,0.01,Gaia DR2 1612165353793791488,9.272,9.454001,9.21,10.16,10.1036,9.135,0,0.09,-0.13,0.13,[Fe/H],1.9,-0.2,0.2,F4 V,216.5238248,59.4442735,17.59809975,0.470777191,-0.403523306,1.57,0.042,-0.036,375.0375198,34.96112473,-34.96112473,1.18,0.11,-0.11,0,1,127.0,2.8717518,156.9960603,-2.8e-06,2.8e-06,2015.929666,6801589916.0,0.045495585,0.3,2.3,16779.04027,0.102,1,88.86,-1.2,0.79,0.0,,,0,,,,7542.52504,0.00039,-0.00039,0,7543.960916,0.0,0.716,0.015,-0.015,1,2017,Ariel,106.67649680528908,12.347507880745304,5.751378401991988,0.0004436466037943,7.145538214353207,2.061883821350984,71.69314401642362,466.49915578277785
163,227,227,WASP-113 b,WASP-113 b,1.0,13.9963161,27.46013763,1.463226327,11.31480654,22.17479766,Eclipse,1,11,22,0,0,0,1.32,-0.07,0.07,5890.0,-140.0,140.0,1.61,-0.12,0.09,435.156,-4.346,4.433,4.2,-0.1,0.1,Gaia DR2 1587399232335653760,10.33,10.636,10.311,11.761,11.6041,10.259,0,0.1,-0.09,0.09,[Fe/H],6.2,-3.8,1.6,G1,224.8728589,46.9600996,15.79345385,1.07606215,-1.569257302,1.409,0.096,-0.14,150.9684931,17.16273396,-16.52707714,0.475,0.054,-0.052,0,1,48.74,4.54216875,772.5165625,-4.2e-06,4.2e-06,1436.15257,8809098516.0,0.058923736,0.3,2.3,15529.90887,0.486,1,86.46,-0.64,1.2,0.0,,,0,0.0,,,7197.097459,4e-05,-4e-05,0,7199.368543,0.0,0.809,0.028,-0.028,1,2016,Ariel,48.85259935098858,6.171180268663211,2.506094126808247,0.0007987295778515,2.308014634525005,2.0547275718218696,72.23237696329862,472.96995114527783
164,532,532,TOI-540 b,TOI-540 b,1.0,10.73725549,21.44203219,819.7574033,7095.910401,14172.58284,Transit,1,11,21,0,0,0,0.16,-0.01,0.01,3216.0,-83.0,83.0,0.19,-0.01,0.01,14.0022,-0.0089,0.0088,4.44,,,Gaia DR2 4785886941312921344,9.17,9.755,8.9,14.823,12.8938,8.693,0,,,,,1.1,-1.0,0.9,M V,76.3096949,-47.9375391,0.907927439,0.056044904,-0.056044904,0.081,0.005,-0.005,0.673796222,0.0,0.0,0.00212,0.0,0.0,1,0,0.0,1.2391491,3020.462162,-1.7e-06,1.7e-06,628.6952743,1833807247.0,0.012266269,0.1,2.3,1725.872725,0.772,1,86.8,-0.28,0.28,0.0,,,0,,,,8411.82601,0.00046,-0.00046,0,8412.445585,0.0,0.206265,0.025759,-0.025759,2,2020,Ariel,7.406565898560418,8.334171492502962,0.9129249041331592,0.0010036392614384,0.060919549119628,2.0535644380429154,72.29230309958334,473.6890647806945
165,568,568,TRAPPIST-1 b,TRAPPIST-1 b,1.246627096,16.38161266,32.47849251,6265.788387,73100.83709,127768.9125,Transit,1,16,32,1,0,1,0.09,0.0,0.0,2566.0,-26.0,26.0,0.12,0.0,0.0,12.4298888,-0.0187066,0.0187066,5.24,-0.01,0.01,Gaia DR2 2635476908753563008,10.718,11.354,10.296,17.02,15.6451,,0,0.04,-0.08,0.08,[Fe/H],0.5,,,,346.6263919,-5.0434618,1.120898073,0.011208981,-0.011208981,0.1,0.001,-0.001,1.373018716,0.069922249,-0.069922249,0.00432,0.00022,-0.00022,0,0,0.0,1.510826,3704.965194,-6e-06,6e-06,410.7181684,1727647422.0,0.01155617,0.1,2.3,2171.652342,0.095,1,89.728,-0.165,0.165,0.00622,-0.00304,0.00304,0,336.86,-34.24,34.24,7257.55044,0.00015,-0.00015,0,7258.305853,2161.061757,0.7378,0.0064,-0.0064,1,2016,Ariel,4.419649980815193,11.142441338735264,1.4590495413509863,0.001517829984831,0.0314773136186799,2.0459054984169027,72.36770769479168,474.5939199231945
166,303,303,WASP-83 b,WASP-83 b,1.0,14.13123838,27.72894681,3.951385981,28.27096064,55.14427484,Transit,1,14,28,0,0,0,1.11,-0.09,0.09,5510.0,-110.0,110.0,1.05,-0.04,0.06,271.103,-3.618,3.716,4.44,-0.04,0.02,Gaia DR2 3515865416826633984,10.471,10.804,10.393,12.312,12.0084,10.346,0,0.29,-0.12,0.12,[Fe/H],5.0,,,G8,190.1519558,-19.2843527,11.65733996,0.896718458,-0.560449037,1.04,0.08,-0.05,96.93766401,11.75965104,-11.12399423,0.305,0.037,-0.035,0,1,34.2,4.971252,1099.285577,-1.5e-05,1.5e-05,1083.659683,8830449785.0,0.059066554,0.3,2.3,12198.34235,0.23,1,88.9,-0.7,0.7,0.0,,,0,,,,5928.8853,0.0004,-0.0004,0,5931.370926,0.0,1.04,0.04,-0.04,1,2015,Ariel,38.580852868884,7.273271012068572,2.245446490395824,0.0008874135717148,1.3257563072930223,2.028224394016263,72.79126124861112,479.67656256902785
167,464,464,HD 183579 b,HD 183579 b,1.597886158,12.61601215,24.15148897,180.8544373,911.0428235,1716.905636,Transit,2,13,24,0,0,0,1.03,-0.03,0.03,5788.0,-44.0,44.0,0.98,-0.03,0.04,57.2651,-0.1864,0.1875,4.5,-0.03,0.03,Gaia DR2 6641996571978861440,7.231,7.518,7.15,8.67,8.51549,7.09,0,-0.023,-0.05,0.05,[Fe/H],2.6,-1.2,1.4,G2 V,293.2866147,-54.5327284,3.553246892,0.14571675,-0.123298788,0.317,0.013,-0.011,11.20027305,5.399904628,-5.399904628,0.03524,0.01699,-0.01699,0,1,2.7,17.471278,2127.714523,-6e-05,5.8e-05,732.4020567,19909491629.0,0.133173857,0.3,2.3,16163.33879,0.32,1,89.33,-0.4,0.41,0.0,,,1,90.0,,,8661.06315,0.00078,-0.00077,0,8669.798789,0.0,0.125855,0.005218,-0.005218,2,2021,Ariel,7.037657565074317,9.045112749972787,0.5799884495098154,0.0001687527506676,0.2018148694272218,2.025572778873145,73.35248828993056,486.4112870648612
168,144,144,TrES-1 b,TrES-1 b,1.0,12.99497411,25.49136793,1.0,4.334748902,8.570451311,Eclipse,1,4,9,0,0,0,1.04,-0.19,0.19,5230.0,-50.0,50.0,0.85,-0.05,0.05,159.658,-0.73,0.736,4.57,-0.01,0.01,Gaia DR2 2098964849867337856,9.887,10.294,9.819,11.424,11.5565,9.755,0,0.02,,,[Fe/H],3.7,-2.8,3.4,K0 V,286.0408755,36.632536,12.66614823,0.672538844,-0.672538844,1.13,0.06,-0.06,221.5263994,8.899195385,-8.581366978,0.697,0.028,-0.027,0,1,106.7,3.03007,449.1010698,-8e-06,8e-06,1103.427487,6211705641.0,0.041549871,0.3,2.3,8902.273179,0.191,1,90.0,-0.05,0.05,0.0,,,0,,,,3186.806341,5.1e-05,-5.1e-05,0,3188.321376,0.0,1.8,0.0091,-0.0091,1,2004,Ariel,99.8771098272695,14.079022424641131,5.973678386209589,0.0007739627680092,3.0609772606264727,2.006952366948208,73.66159499753473,490.42967426371536
169,498,498,GJ 1132 b,GJ 1132 b,1.0,10.45439467,20.84490474,295.819756,2590.1832,4652.523105,Transit,1,10,21,0,0,0,0.18,-0.02,0.02,3270.0,-140.0,140.0,0.21,-0.01,0.01,12.613,-0.007,0.007,4.88,-0.07,0.07,Gaia DR2 5413438219396893568,8.666,9.245,8.322,13.68,12.138,8.17,0,-0.12,-0.15,0.15,[Fe/H],5.0,,,M4.5 V,153.7090696,-47.1549358,1.132107054,0.056044904,-0.056044904,0.101,0.005,-0.005,1.659064282,0.228836453,-0.228836453,0.00522,0.00072,-0.00072,0,1,2.85,1.628931,2579.851419,-2.7e-05,2.7e-05,601.5701719,2288709157.0,0.015309091,0.1,2.3,2798.280616,0.38,1,86.58,-0.63,0.63,0.0,,,1,,,,7184.55759,0.0003,-0.0003,0,7185.372055,0.0,,,,1,2015,Ariel,10.534479449031702,13.198493563675235,1.318847382138273,0.0006189659739458,0.1002439225222746,2.0051256303031666,73.75875751892363,491.6927870417709
170,89,89,TOI-1789 b,TOI-1789 b,1.0,12.47963506,24.40033986,1.0,2.224988356,4.415435213,Eclipse,1,2,4,0,0,0,1.51,-0.14,0.06,5991.0,-55.0,55.0,2.17,-0.03,0.04,229.067,-2.34,2.388,3.94,-0.04,0.02,Gaia DR2 646125297938578944,8.41,8.672,8.345,9.721,9.58439,8.297,0,0.373,-0.086,0.071,[Fe/H],2.73,-0.51,1.3,F,142.743406,26.5399951,16.14093225,2.690155375,-1.569257302,1.44,0.24,-0.14,222.4798846,50.85254506,-50.85254506,0.7,0.16,-0.16,0,1,72.0,3.208664,253.003763,-1.5e-05,1.5e-05,1862.00441,7307572342.0,0.048880083,0.3,2.3,8082.691667,0.972,1,78.41,-0.58,0.36,0.0,,,0,,,,8873.65374,0.00062,-0.00062,0,8875.258072,0.0,0.463,0.16,-0.08,2,2021,Ariel,103.95992495891814,8.707022472452056,5.836941264610535,0.0004129165057753,4.615633383608386,1.9836658916988208,74.03940653513891,495.3412242525695
171,511,511,TOI-270 c,TOI-270 c,1.0,10.61516278,21.07398451,468.793507,4283.749342,7197.51315,Transit,1,11,21,0,0,0,0.39,-0.01,0.01,3506.0,-70.0,70.0,0.38,-0.01,0.01,22.4793,-0.01355,0.01355,4.87,-0.03,0.03,Gaia DR2 4781196115469953024,8.531,9.099,8.251,12.603,11.6306,8.13,0,-0.2,-0.12,0.12,[Fe/H],,,,M,68.4160804,-51.9573937,2.353885953,0.067253884,-0.067253884,0.21,0.006,-0.006,6.149979668,0.368680952,-0.368680952,0.01935,0.00116,-0.00116,0,1,4.16,5.6605731,2720.6538,-3.1e-06,3.1e-06,503.5562789,6794535691.0,0.045448399,0.1,2.3,6172.005981,0.28,1,89.36,-0.24,0.24,0.027,-0.021,0.021,0,10.0,-90.0,90.0,8389.50285,0.00029,-0.00029,0,8392.333137,6230.153516,0.373,0.000242,-0.000242,2,2019,Ariel,7.273205189860777,11.317199961394945,1.315041452399254,0.0003836923935619,0.0883443472831336,1.9789935322593848,74.25371229836807,498.12719917454865
172,191,191,WASP-25 b,WASP-25 b,1.0,14.79406988,29.04150617,1.027730267,7.552301443,14.65808704,Eclipse,1,8,15,0,0,0,0.67,-0.22,0.22,5750.0,-100.0,100.0,0.8,-0.08,0.08,211.416,-1.447,1.468,4.5,-0.15,0.15,Gaia DR2 6186950525042445824,10.268,10.596,10.174,11.875,11.6885,10.133,0,-0.05,,,[Fe/H],0.02,-0.01,4.0,,195.3597581,-27.5222273,11.99360938,1.120898073,-1.120898073,1.07,0.1,-0.1,182.4335054,13.34879308,-13.34879308,0.574,0.042,-0.042,0,1,75.2,3.76483,633.9469046,-5e-06,5e-06,1177.988375,6200401715.0,0.041474259,0.3,2.3,9758.997182,0.44,1,88.0,-0.5,0.5,0.0,,,0,0.0,,,5888.66484,0.00013,-0.00013,0,5890.547255,0.0,1.9,0.02,-0.02,1,2010,Ariel,87.18253821472598,12.931263057977812,4.406388649686454,0.000961638940217,2.6037289692634613,1.974745618805537,74.59256636718752,502.5323020692014
173,330,330,WASP-151 b,WASP-151 b,1.101016044,18.51296822,36.33724454,5.404118437,39.19928972,76.05973693,Transit,1,19,36,0,0,0,1.08,-0.05,0.05,5871.0,-57.0,57.0,1.18,-0.02,0.02,453.099,-9.633,10.052,4.35,-0.03,0.02,Gaia DR2 2657135741633337088,11.259,11.545,11.187,12.821,12.6278,11.164,0,0.1,-0.1,0.1,[Fe/H],5.5,-1.3,1.3,G1,349.0634651,0.3066895,13.30506013,0.235388595,-0.235388595,1.187,0.021,-0.021,100.4337765,9.852680604,-9.852680604,0.316,0.031,-0.031,0,1,0.0,4.5334775,1211.470752,-2.3e-06,2.3e-06,1268.02474,8228617495.0,0.05504092,0.3,2.3,13213.20008,0.304,1,88.25,-0.14,0.14,0.0,,,0,-50.0,-30.0,120.0,7763.676241,4e-05,-4e-05,0,7765.94298,0.0,1.0664,0.0048,-0.0048,1,2017,Ariel,34.66295898748051,5.784718824742469,1.8971493846837355,0.0011798868379636,1.4251152846747726,1.966613135518336,75.05135803663195,508.4965937719792
174,429,429,HD 191939 b,HD 191939 b,1.368050974,13.08434457,25.19580109,60.05743504,344.307078,679.3474079,Transit,1,13,25,0,0,0,0.81,-0.04,0.04,5348.0,-100.0,100.0,0.94,-0.02,0.02,53.6089,-0.0731,0.0733,4.3,-0.1,0.1,Gaia DR2 2248126315275354496,7.215,7.597,7.18,8.97,8.77476,7.04,0,-0.15,-0.06,0.06,[Fe/H],8.7,,,G9 V,302.0256247,66.8503014,3.385112181,0.067253884,-0.067253884,0.302,0.006,-0.006,10.39934546,0.899454391,-0.899454391,0.03272,0.00283,-0.00283,0,1,3.8,8.88029,1826.554803,-2e-05,2e-05,864.4128145,11704272338.0,0.078289447,0.3,2.3,11275.4577,0.62,1,88.06,-0.08,0.08,0.0,,,0,,,,8715.3561,0.0004,-0.0004,0,8719.796245,0.0,0.122675,0.001638,-0.001638,2,2020,Ariel,11.325329832821886,9.253286705145166,0.7775719699342346,0.0002015972450743,0.3113781870579137,1.9665363659679065,75.44286698454862,513.5862100948958
175,100,100,WASP-187 b,WASP-187 b,1.018038482,13.14052878,25.58475366,1.0,2.571318617,5.085565058,Eclipse,1,3,5,0,0,0,1.54,-0.09,0.09,6150.0,-85.0,92.0,2.83,-0.05,0.05,371.414,-6.07,6.271,3.72,-0.03,0.03,Gaia DR2 306410392895767680,8.906,9.117,8.79,10.295,10.1318,8.771,0,0.0,-0.11,0.11,[Fe/H],2.55,-0.25,0.49,F,17.47474,25.6816494,18.3827284,0.560449037,-0.560449037,1.64,0.05,-0.05,254.2627253,28.60455659,-28.60455659,0.8,0.09,-0.09,0,1,70.0,5.147878,293.0875396,-9e-06,5e-06,1858.49425,10080692890.0,0.067429384,0.3,2.3,20477.71483,0.76,1,81.46622246,,,0.0,,,0,0.0,,,5197.3529,0.002,-0.0022,0,5199.926839,0.0,0.35,0.02,-0.02,1,2020,Ariel,62.46570176522158,7.6718287579147555,3.4555772556011912,0.0003132142249383,4.404151194755233,1.958877911122887,76.15389874947917,522.8296230389931
