,Unnamed: 0,Star Name,Planet Name,Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Star Mass [Ms],Star Mass Error Lower [Ms],Star Mass Error Upper [Ms],Star Temperature [K],Star Temperature Error Lower [K],Star Temperature Error Upper [K],Star Radius [Rs],Star Radius Error Lower [Rs],Star Radius Error Upper [Rs],Star Distance [pc],Star Distance Error Lower [pc],Star Distance Error Upper [pc],Star log(g),Star log(g) Error Lower,Star log(g) Error Upper,Gaia ID,Star H Mag,Star J Mag,Star K Mag,Star V Mag,Star Gaia Mag,Star W1 Mag,Star T Mag,Star Metallicity,Star Metallicity Error Lower,Star Metallicity Error Upper,Metallicity Ratio,Star Age [Gyr],Star Age Error Lower [Gyr],Star Age Error Upper [Gyr],Star Spectral Type,Star RA,Star Dec,Planet Radius [Re],Planet Radius Error Upper [Re],Planet Radius Error Lower [Re],Planet Radius [Rj],Planet Radius Error Upper [Rj],Planet Radius Error Lower [Rj],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Mj],Planet Mass Error Upper [Mj],Planet Mass Error Lower [Mj],Mass Flag,RV Flag,RV Amplitude [m/s],Planet Period [days],Cumulative time (days),Planet Period Error Lower [days],Planet Period Error Upper [days],Planet Temperature [K],Planet Semi-major Axis [m],Planet Semi-major Axis [AU],Planet Albedo,Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,Inclination,Inclination Error Upper,Inclination Error Lower,Eccentricity,Eccentricity Error Upper,Eccentricity Error Lower,Eccentricity Flag,Periastron,Periastron Error Upper,Periastron Error Lower,Transit Mid Time [JD - 2450000],Transit Mid Time Error Upper [days],Transit Mid Time Error Lower [days],Transit Mid Time Flag,Eclipse Mid Time [JD - 2450000],Eclipse Duration [s],Transit Depth [%],Transit Depth Error Upper [%],Transit Depth Error Lower [%],"Known (Y=1,N=0)",Discovery Year,Telescope,ESM,pl_g,ASM,cumulative days
75,74,HAT-P-30 b,HAT-P-30 b,1.0,6.579746864,12.90495003,1.0,1.766315743,3.494751172,Eclipse,1,2,3,0,0,0,1.55,-0.51,0.51,6304.0,-88.0,88.0,1.31,-0.13,0.13,213.985,-2.173,2.217,4.36,-0.3,0.3,Gaia DR2 3096441729861716224,9.22,9.442,9.151,10.352,10.2998,9.039,0,0.13,,,[Fe/H],1.0,-0.5,0.8,F7,123.9498431,5.8368669,16.14093225,1.68134711,-1.68134711,1.44,0.15,-0.15,237.0999913,6.356568132,-6.674396538,0.746,0.02,-0.021,0,1,92.4,2.8106,207.6642325,-5e-06,5e-06,1584.112347,6748510177.0,0.045140536,0.3,2.3,7458.084444,0.854,1,83.6,-0.04,0.04,0.04,-0.02,0.02,0,252.0,-84.0,84.0,5456.4662,0.00013,-0.00013,0,5457.8715,6911.435423,1.3,0.045,-0.045,1,2011,Ariel,143.35314106389853,9.279198234927478,0.00029485772129976914,207.66423247000003
76,75,HAT-P-33 b,HAT-P-33 b,1.0,3.199927081,6.271274053,1.0,1.767364724,3.500823441,Eclipse,1,2,4,0,0,0,1.82,-1.45,1.45,6446.0,-88.0,88.0,1.79,-0.48,0.48,396.11,-7.368,7.647,4.15,-0.01,0.01,Gaia DR2 893550942158776832,10.061,10.263,10.004,11.032,11.0238,9.998,0,0.05,,,[Fe/H],2.3,-0.3,0.3,F4,113.1842383,33.8350214,20.73661435,5.492400558,-5.492400558,1.85,0.49,-0.49,209.7667484,44.49597692,-44.49597692,0.66,0.14,-0.14,0,1,73.0,3.47447,211.1387025,-1e-06,1e-06,1717.636078,8200635079.0,0.054853746,0.3,2.3,15404.19447,0.325,1,87.2,-0.05,0.05,0.0,,,0,15.0,-22.0,22.0,6601.47713,0.00012,-0.00012,0,6603.214365,0.0,1.1,0.023,-0.023,1,2011,Ariel,95.06771327878043,4.973900443392903,0.00029195754776397407,211.13870247000003
77,76,KELT-12 b,KELT-12 b,1.0,8.760590161,17.09907266,1.0,1.772300898,3.504936017,Eclipse,1,2,4,0,0,0,1.59,-0.09,0.07,6279.0,-51.0,51.0,2.37,-0.17,0.17,368.03,-3.106,3.157,3.89,-0.05,0.05,Gaia DR2 4608935250790855296,9.385,9.631,9.362001,10.585,10.4842,9.322,0,0.19,-0.085,0.084,[Fe/H],2.2,-0.1,0.1,,267.6404906,36.5701761,19.9519857,1.905526724,-1.793436917,1.78,0.17,-0.16,301.9369863,44.49597692,-44.49597692,0.95,0.14,-0.14,0,1,82.0,5.031623,216.1703255,-3.1e-05,3.2e-05,1740.409831,10034654338.0,0.067121434,0.3,2.3,20619.66162,0.586,1,84.47,-0.95,1.1,0.0,,,0,,,,7083.660459,0.000894,-0.000894,0,7086.176271,0.0,0.596,0.029,-0.028,1,2017,Ariel,71.02848763452262,7.733573371387431,0.00016675668982176094,216.17032547000002
78,77,HAT-P-4 b,HAT-P-4 b,1.0,10.53072732,20.6199714,1.0,1.807723519,3.58387027,Eclipse,1,2,4,0,0,0,0.56,-0.07,0.07,5860.0,,80.0,1.62,-0.05,0.06,320.451,-2.802,2.852,4.14,-0.04,0.01,Gaia DR2 1291120362349158016,9.837,10.1,9.770001,11.118,11.0634,9.729,0,0.24,-0.08,0.08,,3.9,-1.4,0.8,F,229.99122,36.229545,14.28024145,0.549240056,-0.672538844,1.274,0.049,-0.06,206.9062927,10.48833742,-11.75965104,0.651,0.033,-0.037,0,1,78.6,3.056536,219.2268615,,,1886.845632,5082924580.0,0.033999496,0.3,2.3,20335.10462,0.01,1,89.91,-2.2,0.09,0.0,,,0,97.4,-9.7,9.7,4740.97205,0.0002,-0.0002,0,4742.500318,0.0,0.7798,,,1,2007,Ariel,79.3336708853949,10.34519644979978,0.00025077801663700607,219.22686147000002
79,78,KELT-1 b,KELT-1 b,1751.144929,27816.91545,54522.95252,1.0,1.813436955,3.613265017,Eclipse,1,2,4,0,0,0,1.32,,0.03,6518.0,,50.0,1.46,,0.04,268.43,-2.989,3.057,4.25,-0.08,0.11,Gaia DR2 2881784280929695360,9.534,9.682,9.437,10.632,10.5905,9.414,0,0.131,-0.009,0.009,[M/H],,,,,0.3620995,39.3837953,12.44196861,0.358687383,-0.246597576,1.11,0.032,-0.022,8654.467512,158.9142033,-152.5576352,27.23,0.5,-0.48,0,1,0.0,1.217514,220.4443755,-1.5e-05,1.5e-05,2347.251172,3662170833.0,0.024496126,0.3,2.3,9919.092594,0.232,1,87.8,-1.9,1.3,0.0099,-0.0069,0.01,0,61.0,-79.0,71.0,5914.1628,0.0023,-0.0022,0,5914.771557,10092.36652,0.6086,0.0094,-0.0089,1,2012,Ariel,105.33456414756668,570.0307620942286,0.00030309328674239246,220.44437547
80,79,XO-7 b,XO-7 b,1.0,7.950361579,15.5765886,1.0,1.827746559,3.620987508,Eclipse,1,2,4,0,0,0,1.41,-0.06,0.06,6250.0,-100.0,100.0,1.48,-0.02,0.02,234.149,-1.181,1.194,4.25,-0.02,0.02,Gaia DR2 2303332931542914048,9.308,9.557,9.241,10.521,10.4575,9.16,0,0.432,-0.057,0.057,[Fe/H],1.18,-0.71,0.98,G0 V,277.4780753,85.2333208,15.38993054,0.291433499,-0.291433499,1.373,0.026,-0.026,225.3403403,10.80616582,-10.80616582,0.709,0.034,-0.034,0,1,80.5,2.8641424,223.3085179,-4.3e-06,4.3e-06,1685.253526,6621668299.0,0.044292096,0.3,2.3,10251.00367,0.709,1,83.45,-0.29,0.29,0.038,-0.033,0.033,0,,,,7917.47503,0.00045,-0.00045,0,7918.907101,0.0,0.909,0.018,-0.018,1,2019,Ariel,109.42948775617849,9.700670878986832,0.0002407968674781113,223.30851787
81,80,WASP-35 b,WASP-35 b,1.0,6.103654843,11.97044592,1.0,1.852829339,3.63896308,Eclipse,1,2,4,0,0,0,1.05,-0.19,0.19,5990.0,-80.0,80.0,1.08,-0.06,0.06,202.218,-1.669,1.698,4.4,-0.01,0.01,Gaia DR2 3211188618762023424,9.598,9.887,9.525,10.939,10.8531,9.482,0,-0.15,,,[Fe/H],5.0,-1.2,1.2,,76.0818912,-6.2297801,14.57167495,0.784628651,-0.784628651,1.3,0.07,-0.07,222.797713,6.038739725,-6.038739725,0.701,0.019,-0.019,0,1,92.8,3.16158,226.4700979,-2e-06,2e-06,1402.258826,6410578115.0,0.042880121,0.3,2.3,11050.70927,0.30379952,1,87.96,-0.28,0.28,0.0,,,0,,,,5932.9992,0.00015,-0.00015,0,5934.57999,0.0,1.5,0.01,-0.01,1,2011,Ariel,124.84450434380012,10.698623956899818,0.00030979887520548547,226.47009787
82,81,HAT-P-1 b,HAT-P-1 b,1.0,2.896002899,5.670496568,1.0,1.877919218,3.729626044,Eclipse,1,2,4,0,0,0,1.15,-0.05,0.05,5980.0,-49.0,49.0,1.17,-0.03,0.03,158.979,-0.965,0.977,4.36,-0.01,0.01,Gaia DR2 1928431764627661440,8.923,9.156,8.858,9.827,10.1786,8.732,0,0.13,-0.008,0.008,[Fe/H],3.6,0.0,0.0,G0 V,344.4453632,38.674919,14.78464558,0.212970634,-0.212970634,1.319,0.019,-0.019,166.8599135,8.263538571,-8.263538571,0.525,0.026,-0.026,0,1,59.5,4.46529976,230.9353976,-5.5e-07,5.5e-07,1279.135913,8318231558.0,0.055640345,0.3,2.3,9933.862987,0.7501,1,85.634,-0.056,0.056,0.0,,,0,253.1,-2.0,2.0,3979.93202,0.00024,-0.00024,0,3982.16467,0.0,,,,1,2006,Ariel,126.54768128709925,7.783345729187767,0.00023126508424543826,230.93539762999998
83,82,K2-237 b,K2-237 b,1.5801739,25.85221289,50.72261289,1.0,1.972028176,3.908777109,Eclipse,1,2,4,0,0,0,1.26,-0.07,0.05,6360.0,-200.0,190.0,1.26,-0.03,0.03,314.995,-6.91,7.221,4.34,-0.03,0.02,Gaia DR2 6032746832450438400,10.268,10.508,10.217,11.602,11.4668,10.105,0,0.137,-0.049,0.05,[Fe/H],1.02,-0.74,1.6,F9 V,253.7688479,-28.7105836,16.19697716,0.549240056,-0.504404133,1.445,0.049,-0.045,433.2001182,34.96112473,-29.24021341,1.363,0.11,-0.092,0,1,183.0,2.18053539,233.115933,-8.5e-07,8.6e-07,1765.693593,5317778632.0,0.035570426,0.3,2.3,10926.53866,0.201,1,88.03,-0.82,1.1,0.042,-0.028,0.034,0,74.0,-38.0,38.0,7702.255123,3.2e-05,-3.1e-05,0,7703.345391,11845.93139,1.385,0.065,-0.06,1,2018,Ariel,112.59559308611533,16.836692152268828,0.0003900662843244732,233.11593301999997
84,83,HAT-P-16 b,HAT-P-16 b,18.92840082,298.1352828,584.5775536,1.0,1.983174166,3.917863311,Eclipse,1,2,4,0,0,0,1.22,-0.04,0.04,6158.0,-80.0,80.0,1.24,-0.05,0.05,226.637,-4.305,4.471,4.34,-0.03,0.03,Gaia DR2 381592313648387200,9.623,9.85,9.553001,10.911,10.7568,9.506,0,0.17,-0.08,0.08,[Fe/H],2.0,-0.8,0.8,F8,9.5730343,42.4630961,14.44837616,0.739792728,-0.739792728,1.289,0.066,-0.066,1341.553704,29.24021341,-29.24021341,4.221,0.092,-0.092,0,1,534.6,2.77596,235.891893,-3e-06,3e-06,1573.289259,6179595657.0,0.041335088,0.3,2.3,10861.15286,0.439,1,86.6,-0.7,0.7,0.036,-0.004,0.004,0,214.0,-8.0,8.0,5027.59293,0.00031,-0.00031,0,5028.98091,10432.49168,1.147,0.03,-0.029,1,2010,Ariel,108.24085764221373,65.52486381287135,0.00027217429517853854,235.89189301999997
85,84,WASP-52 b,WASP-52 b,1.0,3.383625399,6.642235087,1.0,2.078443667,4.046550963,Eclipse,1,2,4,0,0,0,0.87,-0.03,0.03,5000.0,-100.0,100.0,0.79,-0.02,0.02,174.818,-1.323,1.343,4.58,-0.01,0.01,Gaia DR2 2666015878575546496,10.186,10.588,10.086,12.192,11.9537,10.011,0,0.03,-0.12,0.12,[Fe/H],0.4,-0.2,0.3,K2 V,348.4947931,8.7610793,14.23540553,0.336269422,-0.336269422,1.27,0.03,-0.03,146.201067,6.356568132,-6.356568132,0.46,0.02,-0.02,0,1,0.0,1.7497798,237.6416728,-1.2e-06,1.2e-06,1258.128399,4058759608.0,0.027148894,0.3,2.3,6525.944438,0.6,1,85.35,-0.2,0.2,0.0,,,0,,,,5793.68143,9e-05,-9e-05,0,5794.55632,0.0,2.71,0.04,-0.04,1,2012,Ariel,175.32740191932942,7.356089410806824,0.0006322613759313124,237.64167281999997
86,85,HD 149026 b,HD 149026 b,1.0,6.908942494,13.41649987,1.0,2.122416926,4.139646438,Eclipse,1,2,4,0,0,0,1.42,-0.33,0.33,6179.0,-15.0,15.0,1.41,-0.03,0.03,75.8643,-0.1733,0.174,4.37,-0.04,0.04,Gaia DR2 1331356474971716992,6.899,7.118,6.819,8.15,8.01416,6.786,0,0.32,,,[Fe/H],2.6,-0.2,0.2,G0,247.6229827,38.3475349,8.294645741,0.224179615,-0.224179615,0.74,0.02,-0.02,102.3407469,4.449597692,-3.813940879,0.322,0.014,-0.012,0,1,37.9,2.87589,240.5175628,-2e-06,2e-06,1622.101507,6655422160.0,0.044517874,0.3,2.3,10352.78008,0.571,1,84.55,-0.58,0.58,0.0,,,0,109.0,-21.0,21.0,4456.78761,0.00014,-0.00014,0,4458.225555,0.0,0.29,0.0087,-0.0087,1,2005,Ariel,101.77712080778781,15.166628245951841,7.311699203199066e-05,240.51756281999997
87,86,TrES-3 b,TrES-3 b,3.402999408,57.15917041,112.2415906,1.0,2.13198523,4.191452909,Eclipse,1,2,4,0,0,0,0.93,,0.05,5650.0,,75.0,0.83,,0.02,231.337,-1.288,1.303,4.57,-0.01,0.01,Gaia DR2 4609131509318715136,10.655,11.015,10.608,12.362,12.1995,10.568,0,-0.2,-0.07,0.07,[Fe/H],1.0,0.0,0.5,G4 V,268.0291106,37.5463268,14.97519826,0.347478403,-0.414732287,1.336,0.031,-0.037,572.4089603,24.79061571,-26.37975775,1.801,0.078,-0.083,0,1,348.5,1.30618581,241.8237486,,,1588.648337,3415038496.0,0.022843067,0.3,2.3,4996.763834,0.8277,1,81.85,-0.16,0.16,0.0,,,0,270.5,-0.32,0.38,4185.9104,,,0,4186.563493,0.0,2.739,0.067,-0.067,1,2007,Ariel,179.45919290484676,26.025399574922595,0.000788434866168401,241.82374862999995
88,87,WASP-20 b,WASP-20 b,1.0,1.06709341,2.089444002,1.0,2.180405563,4.338214779,Transit,1,1,2,0,0,0,1.2,-0.04,0.04,5940.0,-100.0,100.0,1.39,-0.04,0.04,211.877,,,4.23,-0.02,0.02,Gaia DR2 2359978293136820864,9.417,9.701,9.39,10.675,10.6503,9.328,0,-0.008,-0.06,0.06,[Fe/H],7.0,-1.0,2.0,F9,5.1605621,-23.9357894,16.38752983,0.661329863,-0.661329863,1.462,0.059,-0.059,98.84463445,6.038739725,-5.720911319,0.311,0.019,-0.018,0,1,32.9,4.8996284,246.723377,-3.3e-06,3.3e-06,1333.209338,8975675796.0,0.060037965,0.3,2.3,12264.6735,0.718,1,85.56,-0.22,0.22,0.0,,,0,,,,5715.65562,0.00029,-0.00029,0,5718.105434,0.0,1.164,0.023,-0.023,1,2015,Ariel,93.67356515178538,3.752859048638479,0.0002191833484097189,246.72337702999997
89,88,WASP-177 b,WASP-177 b,1.0,2.005366495,3.936767072,1.0,2.213201348,4.411207617,Transit,1,2,4,0,0,0,0.88,-0.04,0.04,5017.0,-70.0,70.0,0.89,-0.05,0.05,176.818,-2.364,2.428,4.49,-0.04,0.05,Gaia DR2 2677447294810845824,10.244,10.654,10.163,12.312,12.0715,10.077,0,0.25,-0.04,0.04,[Fe/H],9.7,-3.9,3.9,K2,334.7969885,-1.8344301,17.71018955,7.397927282,-4.035233063,1.58,0.66,-0.36,161.4568306,12.07747945,-12.07747945,0.508,0.038,-0.038,0,1,77.3,3.071722,249.795099,-1e-06,1e-06,1108.631242,5928982148.0,0.039658743,0.3,2.3,5837.618745,0.98,1,84.14,-0.83,0.66,0.0,,,0,,,,7994.3714,0.00028,-0.00028,0,7995.907261,0.0,1.85,0.35,-0.14,1,2019,Ariel,161.28689200808233,5.248632289828384,0.0006073076669955427,249.79509902999996
90,89,TOI-1789 b,TOI-1789 b,1.0,12.47963506,24.40033986,1.0,2.224988356,4.415435213,Eclipse,1,2,4,0,0,0,1.51,-0.14,0.06,5991.0,-55.0,55.0,2.17,-0.03,0.04,229.067,-2.34,2.388,3.94,-0.04,0.02,Gaia DR2 646125297938578944,8.41,8.672,8.345,9.721,9.58439,8.297,0,0.373,-0.086,0.071,[Fe/H],2.73,-0.51,1.3,F,142.743406,26.5399951,16.14093225,2.690155375,-1.569257302,1.44,0.24,-0.14,222.4798846,50.85254506,-50.85254506,0.7,0.16,-0.16,0,1,72.0,3.208664,253.003763,-1.5e-05,1.5e-05,1862.00441,7307572342.0,0.048880083,0.3,2.3,8082.691667,0.972,1,78.41,-0.58,0.36,0.0,,,0,,,,8873.65374,0.00062,-0.00062,0,8875.258072,0.0,0.463,0.16,-0.08,2,2021,Ariel,103.95992495891814,8.707022472452056,0.00016527760776277627,253.00376302999996
91,90,WASP-100 b,WASP-100 b,5.756896559,91.80183044,179.772265,1.0,2.250614571,4.481604287,Eclipse,1,2,4,0,0,0,0.77,-0.42,0.42,6900.0,-120.0,120.0,1.57,-0.16,0.16,364.411,-2.709,2.749,4.35,-0.17,0.17,Gaia DR2 4675352109658261376,9.715,9.928001,9.669,10.798,10.6151,9.618,0,-0.03,,,[Fe/H],1.57,-0.2,0.3,F2,68.9598159,-64.027039,14.90794437,1.569257302,-1.569257302,1.33,0.14,-0.14,645.1916654,38.13940879,-38.13940879,2.03,0.12,-0.12,0,1,215.0,2.84938,255.853143,-8e-06,8e-06,2123.192783,5393803689.0,0.036078954,0.3,2.3,14566.61676,0.59,1,82.6,-2.15,2.15,0.0,,,0,,,,8500.5573,0.00012,-0.00012,0,8501.98199,0.0,0.76,0.05,-0.05,1,2014,Ariel,95.25131279155417,29.599840136097058,0.0002636097086369346,255.85314302999996
92,91,WASP-4 b,WASP-4 b,1.735577501,28.9932342,56.90749115,1.0,2.285711367,4.485024412,Eclipse,1,2,4,0,0,0,0.86,-0.09,0.08,5400.0,-90.0,90.0,0.89,-0.03,0.03,267.206,-3.67,3.771,4.47,-0.11,0.11,Gaia DR2 6535499658122055552,10.842,11.179,10.746,12.483,12.3162,10.684,0,-0.07,-0.19,0.19,[Fe/H],7.0,,,G8,353.5629149,-42.0617794,14.80706355,0.437150249,-0.437150249,1.321,0.039,-0.039,376.9444902,28.60455659,-31.14718385,1.186,0.09,-0.098,0,1,241.1,1.33823147,257.1913745,-2e-08,2e-08,1580.099245,3381309743.0,0.022617456,0.3,2.3,7767.636451,0.136,1,89.06,-0.84,0.65,0.0,,,0,288.0,-21.0,140.0,5804.515752,1.9e-05,-1.9e-05,0,5805.184868,0.0,2.3,0.0058,-0.0058,1,2007,Ariel,149.7397710188041,17.529747613353354,0.0007276248193624327,257.19137449999994
93,92,TOI-640 b,TOI-640 b,1.0,8.414599985,16.46832877,1.0,2.263395584,4.485387982,Eclipse,1,2,4,0,0,0,1.54,-0.08,0.07,6460.0,-150.0,130.0,2.08,-0.06,0.06,341.997,-2.794,2.839,3.99,-0.04,0.03,Gaia DR2 5580554052549277056,9.327,9.519,9.243,10.51,10.4006,9.214,0,0.072,-0.076,0.085,[Fe/H],1.99,-0.4,0.55,,99.7345935,-36.64613,19.85110487,0.672538844,-0.627702921,1.771,0.06,-0.056,279.6889978,50.85254506,-50.85254506,0.88,0.16,-0.16,0,1,78.0,5.0037775,262.195152,-4.8e-06,4.8e-06,1689.534868,9891683532.0,0.066165107,0.3,2.3,12978.04309,0.8763,1,82.54,-0.59,0.42,0.05,-0.035,0.054,0,159.0,-99.0,86.0,8459.73877,0.00071,-0.00083,0,8462.240659,13451.6203,0.764,0.016,-0.015,2,2021,Ariel,88.99487288609801,7.236726496693634,0.00019104632938266223,262.19515199999995
94,93,KOI-13 b,KOI-13 b,96.73987135,1564.470979,3075.188972,1.0,2.305897938,4.591831684,Eclipse,1,2,5,0,0,0,1.72,-0.1,0.1,7650.0,-250.0,250.0,1.74,-0.04,0.04,519.096,-27.506,30.703,4.2,-0.5,0.5,Gaia DR2 2130632159134827392,9.455,9.466,9.425,9.791,10.3678,9.386,0,0.2,-0.2,0.2,[Fe/H],1.12,-0.07,0.13,,286.9713876,46.8682463,16.94797887,0.392314326,-0.392314326,1.512,0.035,-0.035,2949.447613,50.85254506,-50.85254506,9.28,0.16,-0.16,0,1,0.0,1.763588,263.95874,-1e-06,1e-06,2543.341612,5120812632.0,0.034252927,0.3,2.3,12272.46992,0.2536,1,86.77,-0.052,0.048,0.00064,-0.00016,0.00012,0,5.0,-10.0,8.0,4953.56596,2e-05,-3e-05,0,4954.447754,12273.8391,0.45906,0.00015,-0.00015,1,2011,Ariel,128.93207789737585,104.6986310908391,0.00032890017747696734,263.95874
95,94,WASP-167 b,WASP-167 b,68.65111127,1125.259213,2204.809497,1.0,2.321009348,4.624539185,Eclipse,1,2,5,0,0,0,1.59,-0.08,0.08,7000.0,-250.0,250.0,1.79,-0.05,0.05,423.552,-10.385,10.91,4.13,-0.02,0.02,Gaia DR2 6154982877299042944,9.827,9.929,9.76,10.517,10.5786,9.727,0,0.1,-0.1,0.1,[Fe/H],1.29,-0.27,0.36,F1 V,196.0437932,-35.5495292,17.71018955,0.560449037,-0.560449037,1.58,0.05,-0.05,2542.627253,0.0,0.0,8.0,0.0,0.0,1,0,0.0,2.0219596,265.9806996,-6e-07,6e-07,2285.019798,5464435916.0,0.036551411,0.3,2.3,9836.625768,0.77,1,79.9,-0.3,0.3,0.0,,,0,,,,6592.4643,0.0002,-0.0002,0,6593.47528,0.0,0.82,0.01,-0.01,1,2017,Ariel,108.49868441487743,82.65562661147062,0.0003256970388498686,265.9806996
96,95,HAT-P-6 b,HAT-P-6 b,1.121867085,17.10484711,33.48547716,1.0,2.356428238,4.662718188,Eclipse,1,2,5,0,0,0,1.79,-0.6,0.6,6570.0,-80.0,80.0,1.62,-0.17,0.17,275.358,-3.545,3.636,4.22,-0.03,0.03,Gaia DR2 1925321658546436352,9.44,9.558,9.313,10.469,10.3056,9.288,0,-0.13,,,[Fe/H],2.3,-0.7,0.5,,354.7740917,42.4659866,16.58929148,1.68134711,-1.68134711,1.48,0.15,-0.15,351.5182177,12.39530786,-12.71313626,1.106,0.039,-0.04,0,1,120.7,3.85298,269.8336796,-5e-06,5e-06,1613.507087,8737358590.0,0.05844387,0.3,2.3,12508.064,0.602,1,85.51,-0.35,0.35,0.0,,,0,94.1,-2.3,37.0,5260.92994,0.00021,-0.00021,0,5262.85643,0.0,0.87,0.0099,-0.0099,1,2007,Ariel,90.2985867171725,13.02351773293691,0.00019502687849973287,269.8336796
97,96,WASP-15 b,WASP-15 b,1.0,4.839059665,9.480944786,1.0,2.398094274,4.739708111,Eclipse,1,2,5,0,0,0,1.18,-0.93,0.93,6300.0,-100.0,100.0,1.48,-0.38,0.38,282.091,-3.294,3.371,4.35,-0.15,0.15,Gaia DR2 6171009049549197824,9.713,9.956,9.693,10.972,10.797,9.645001,0,-0.17,,,[Fe/H],2.4,-0.7,0.6,F7,208.9280111,-32.1597118,15.80466283,4.035233063,-4.035233063,1.41,0.36,-0.36,172.2629964,17.16273396,-16.84490555,0.542,0.054,-0.053,0,1,63.5,3.7521,273.5857796,-1e-05,1e-05,1599.270875,7470934325.0,0.049972805,0.3,2.3,13748.56223,0.525,1,85.96,-0.35,0.35,0.0,,,0,240.0,-200.0,79.0,4584.69819,0.00021,-0.0002,0,4586.57424,0.0,0.97,0.012,-0.012,1,2009,Ariel,85.28460351194816,7.031656883450179,0.0002258180420525542,273.58577959999997
98,97,WASP-13 b,WASP-13 b,1.0,6.445990251,12.61890419,1.0,2.463219023,4.84910193,Eclipse,1,2,5,0,0,0,0.72,-0.25,0.25,5950.0,-70.0,70.0,1.37,-0.15,0.15,227.537,-3.028,3.11,4.06,-0.1,0.1,Gaia DR2 702295464353437952,9.182,9.442,9.119,10.424,10.38,9.068,0,0.0,,,[Fe/H],5.0,-1.7,2.6,,140.1029654,33.8823291,13.67495649,1.569257302,-1.569257302,1.22,0.14,-0.14,166.8599135,11.12399423,-11.75965104,0.525,0.035,-0.037,0,1,56.89,4.35301,277.9387896,-3e-06,3e-06,1501.692582,6996302656.0,0.046798011,0.3,2.3,15062.59662,0.585030989,1,85.43,-0.29,0.29,0.0,,,0,,,,5305.62823,0.00025,-0.00025,0,5307.804735,0.0,0.84,0.016,-0.016,1,2009,Ariel,93.40615345636112,9.097797197767695,0.0001951261411509357,277.93878959999995
99,98,HAT-P-45 b,HAT-P-45 b,1.0,11.54585325,22.64664036,1.0,2.526654371,4.989922573,Eclipse,1,3,5,0,0,0,1.26,-0.06,0.06,6330.0,-100.0,100.0,1.32,-0.07,0.15,298.64,-5.801,6.031,4.3,-0.06,0.06,Gaia DR2 4270547520706275328,10.35,10.73,10.201,12.783,12.3977,10.138,0,0.07,-0.1,0.1,[Fe/H],2.0,-0.8,0.8,,274.3732697,-3.3810594,15.98400652,1.961571628,-0.975181324,1.426,0.175,-0.087,273.3324297,34.96112473,-38.13940879,0.86,0.11,-0.12,0,1,106.0,3.128992,281.0677816,-2.1e-05,2.1e-05,1594.71541,6765363407.0,0.045253267,0.3,2.3,12595.95813,0.281,1,87.8,-0.9,0.9,0.049,-0.063,0.063,0,146.0,-98.0,98.0,5729.98612,0.00041,-0.00041,0,5731.550616,13305.67458,,,,1,2014,Ariel,85.90475481160503,10.90827328394045,0.0002861759678270077,281.06778159999993
100,99,WASP-38 b,WASP-38 b,8.111106155,87.72934274,169.5913964,1.0,2.517311924,4.994734648,Eclipse,1,3,5,0,0,0,1.76,-0.28,0.28,6180.0,-50.0,50.0,1.52,-0.07,0.07,136.24,-0.798,0.807,4.25,-0.01,0.01,Gaia DR2 4453211899986180352,8.106,8.287,7.998,9.391,9.20974,7.979,0,-0.02,,,[Fe/H],3.29,-0.53,0.42,F8 V,243.9597194,10.0324103,13.7870463,0.672538844,-0.672538844,1.23,0.06,-0.06,841.6096207,18.11621918,-18.43404758,2.648,0.057,-0.058,0,1,246.6,6.87188,287.9396616,-1e-05,1e-05,1215.687802,12777696854.0,0.085469544,0.3,2.3,16853.48133,0.12,1,89.5,-0.35,0.35,0.03,0.0,0.0,0,-22.2,-8.1,9.2,5322.1774,0.0006,-0.0006,0,5325.61334,0.0,0.69,0.01,-0.01,1,2010,Ariel,84.82702113239094,45.14445011324061,0.00010323612249605105,287.9396615999999
101,100,WASP-187 b,WASP-187 b,1.018038482,13.14052878,25.58475366,1.0,2.571318617,5.085565058,Eclipse,1,3,5,0,0,0,1.54,-0.09,0.09,6150.0,-85.0,92.0,2.83,-0.05,0.05,371.414,-6.07,6.271,3.72,-0.03,0.03,Gaia DR2 306410392895767680,8.906,9.117,8.79,10.295,10.1318,8.771,0,0.0,-0.11,0.11,[Fe/H],2.55,-0.25,0.49,F,17.47474,25.6816494,18.3827284,0.560449037,-0.560449037,1.64,0.05,-0.05,254.2627253,28.60455659,-28.60455659,0.8,0.09,-0.09,0,1,70.0,5.147878,293.0875396,-9e-06,5e-06,1858.49425,10080692890.0,0.067429384,0.3,2.3,20477.71483,0.76,1,81.46622246,,,0.0,,,0,0.0,,,5197.3529,0.002,-0.0022,0,5199.926839,0.0,0.35,0.02,-0.02,1,2020,Ariel,62.46570176522158,7.6718287579147555,0.00011868739606613053,293.0875395999999
