,Unnamed: 0,Star Name,Planet Name,Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Star Mass [Ms],Star Mass Error Lower [Ms],Star Mass Error Upper [Ms],Star Temperature [K],Star Temperature Error Lower [K],Star Temperature Error Upper [K],Star Radius [Rs],Star Radius Error Lower [Rs],Star Radius Error Upper [Rs],Star Distance [pc],Star Distance Error Lower [pc],Star Distance Error Upper [pc],Star log(g),Star log(g) Error Lower,Star log(g) Error Upper,Gaia ID,Star H Mag,Star J Mag,Star K Mag,Star V Mag,Star Gaia Mag,Star W1 Mag,Star T Mag,Star Metallicity,Star Metallicity Error Lower,Star Metallicity Error Upper,Metallicity Ratio,Star Age [Gyr],Star Age Error Lower [Gyr],Star Age Error Upper [Gyr],Star Spectral Type,Star RA,Star Dec,Planet Radius [Re],Planet Radius Error Upper [Re],Planet Radius Error Lower [Re],Planet Radius [Rj],Planet Radius Error Upper [Rj],Planet Radius Error Lower [Rj],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Mj],Planet Mass Error Upper [Mj],Planet Mass Error Lower [Mj],Mass Flag,RV Flag,RV Amplitude [m/s],Planet Period [days],Cumulative time (days),Planet Period Error Lower [days],Planet Period Error Upper [days],Planet Temperature [K],Planet Semi-major Axis [m],Planet Semi-major Axis [AU],Planet Albedo,Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,Inclination,Inclination Error Upper,Inclination Error Lower,Eccentricity,Eccentricity Error Upper,Eccentricity Error Lower,Eccentricity Flag,Periastron,Periastron Error Upper,Periastron Error Lower,Transit Mid Time [JD - 2450000],Transit Mid Time Error Upper [days],Transit Mid Time Error Lower [days],Transit Mid Time Flag,Eclipse Mid Time [JD - 2450000],Eclipse Duration [s],Transit Depth [%],Transit Depth Error Upper [%],Transit Depth Error Lower [%],"Known (Y=1,N=0)",Discovery Year,Telescope,ESM,pl_g,ASM,cumulative days
329,270,HAT-P-42 b,HAT-P-42 b,4.935234621,80.29451586,157.5378765,2.105632876,16.15923912,31.59298671,Eclipse,2,16,32,0,0,0,1.18,-0.07,0.07,5743.0,-50.0,50.0,1.53,-0.14,0.14,405.238,-7.496,7.779,4.14,-0.07,0.07,Gaia DR2 583455604761166848,10.677,10.96,10.626,12.125,12.0031,10.569,0,0.27,-0.08,0.08,[Fe/H],5.2,-0.7,1.8,,135.3443583,6.0970828,14.34749534,1.714974052,-1.714974052,1.28,0.153,-0.153,279.6889978,44.49597692,-41.31769286,0.88,0.14,-0.13,0,1,97.0,4.641878,962.1014823,-3.2e-05,3.2e-05,1380.793435,8609695597.0,0.057589937,0.3,2.3,14546.29844,0.577,1,85.9,-0.8,1.3,0.0,,,0,,,,5952.52603,0.00075,-0.00075,0,5954.846969,0.0,,,,1,2012,Ariel,37.14099487683836,13.853494683847826,2.2387454674243816,1286.425644869213
330,555,TOI-1227 b,TOI-1227 b,1.324001044,19.97696399,39.43308081,1611.819418,14872.87811,34052.39649,Transit,1,20,39,1,0,1,0.17,-0.02,0.02,3072.0,-74.0,74.0,0.56,-0.03,0.03,100.641,-0.566,0.573,4.79,-0.01,0.01,Gaia DR2 5842480953772012928,11.312,11.89,11.034,16.999,15.2514,10.887,0,,,,,0.011,-0.002,0.002,M4.5V-M5V,186.7673635,-72.4518501,9.572469544,0.751001709,-0.582866998,0.854,0.067,-0.052,66.42613698,0.0,0.0,0.209,0.0,0.0,1,0,0.0,27.36397,3493.426765,-0.00011,0.00011,363.794317,14728788436.0,0.098520324,0.1,2.3,15631.4005,0.849,1,88.571,-0.093,0.062,0.0,,,0,,,,8617.4621,0.0016,-0.0016,0,8631.144085,0.0,,,,2,2022,Ariel,4.719985098096082,7.391407635892899,2.235855966476246,1314.1514528437501
331,400,K2-295 b,K2-295 b,3.152531909,52.74497075,104.1603248,20.21714377,129.2912771,257.7701471,Transit,3,53,104,1,0,1,0.74,-0.04,0.04,4444.0,-70.0,70.0,0.7,-0.02,0.02,232.801,-1.807,1.835,4.63,-0.12,0.12,Gaia DR2 2564784633279953536,,,11.135,13.8941,13.5184,11.063,0,0.14,-0.12,0.12,[Fe/H],,,,K5 V,19.6101417,6.8167277,10.05445572,0.123298788,-0.056044904,0.897,0.011,-0.005,106.4725162,19.70536121,-19.70536121,0.335,0.062,-0.062,0,1,54.0,4.024867,1641.437766,-1.5e-05,1.5e-05,819.1995331,6701050780.0,0.044823082,0.3,2.3,9006.940998,0.17,1,89.3,-0.62,0.46,0.0,,,0,,,,7395.41405,1e-06,-1e-06,0,7397.426483,0.0,2.1878,0.0045,-0.005,1,2018,Ariel,32.10983852481308,10.738819196872832,2.226360477579406,1318.3848138483334
332,278,WASP-185 b,WASP-185 b,4.440241239,68.69748977,134.6199052,2.446858474,17.81221834,35.46475296,Eclipse,2,18,35,0,0,0,1.12,-0.06,0.06,5900.0,-100.0,100.0,1.5,-0.08,0.08,279.35,-3.358,3.439,4.13,-0.05,0.05,Gaia DR2 6284007337003799552,9.601,9.873,9.505,11.101,10.8949,9.473,0,-0.02,-0.06,0.06,[Fe/H],6.6,-1.6,1.6,G0 V,214.0595791,-19.5423062,14.01122591,0.896718458,-0.896718458,1.25,0.08,-0.08,311.4718385,19.0697044,-19.0697044,0.98,0.06,-0.06,0,1,88.0,9.38755,995.5341507,-2e-05,2e-05,1120.382474,13531278398.0,0.090510223,0.3,2.3,14393.819,0.81,1,86.8,-0.3,0.3,0.24,-0.04,0.04,0,-42.0,-7.0,7.0,6935.982,0.002,-0.002,0,6940.675775,0.0,0.73,0.05,-0.05,1,2019,Ariel,40.530998956720154,16.177174091793418,2.1965055700122083,1328.105554102963
333,282,HAT-P-29 b,HAT-P-29 b,3.709869743,60.13039642,117.9973842,2.764672694,20.50369782,39.93821421,Eclipse,3,21,40,0,0,0,1.45,-0.6,0.6,6087.0,-88.0,88.0,1.3,-0.14,0.14,313.576,-4.31,4.43,4.34,-0.06,0.06,Gaia DR2 359058441314838528,10.395,10.648,10.297,11.825,11.7336,10.244,0,0.21,,,[Fe/H],2.2,-1.0,1.0,F8,33.1310921,51.7787754,13.11450746,1.457167495,-1.457167495,1.17,0.13,-0.13,243.7743879,14.93793511,-14.3022783,0.767,0.047,-0.045,0,1,77.4,5.72319,1017.71897,-4.9e-05,4.9e-05,1215.598102,10603423071.0,0.070925907,0.3,2.3,12343.47751,0.591,1,87.1,-0.6,0.6,0.09,-0.05,0.05,0,159.0,-16.0,20.0,6210.61536,5e-05,-5e-05,0,6213.476955,13166.24556,0.86,0.052,-0.052,1,2011,Ariel,37.04296519779713,14.451743672957786,2.1896309381846626,1334.1144727490278
334,412,LP 714-47 b,LP 714-47 b,1.469541045,21.80429472,43.41165649,23.07790815,180.8099111,361.211295,Transit,1,22,43,0,0,0,0.59,-0.02,0.02,3950.0,-51.0,51.0,0.58,-0.02,0.02,52.616,-0.11525,0.11525,4.64,-0.04,0.04,Gaia DR2 3189306030970782208,8.829001,9.493,8.626,12.492,11.7282,8.5,0,0.41,-0.16,0.16,[Fe/H],,,,M0.0 V,64.1902212,-12.0848643,4.696562926,0.30264248,-0.30264248,0.419,0.027,-0.027,30.80075088,1.500150079,-1.500150079,0.09691,0.00472,-0.00472,0,1,17.6,4.052037,1739.898219,-4e-06,4e-06,686.7527072,6241623747.0,0.041749992,0.3,2.3,6851.60177,0.5,1,88.14817139,-0.2,0.2,0.04,-0.02,0.02,0,219.0,-19.0,19.0,9196.11534,0.000509,-0.000509,0,9198.141359,6515.123655,0.484,0.000166,-0.000166,2,2020,Ariel,23.803329414535646,14.237612121217369,2.148691436162341,1338.325111641852
335,338,HATS-25 b,HATS-25 b,3.768255776,64.00930464,125.6126247,6.055896457,43.24326695,83.60668981,Eclipse,6,43,84,0,0,0,0.99,-0.04,0.04,5715.0,-73.0,73.0,1.11,-0.07,0.07,471.158,-8.79,9.125,4.35,-0.05,0.05,Gaia DR2 6287125101007614080,11.487,11.788,11.416,13.172,12.9353,11.388,0,0.02,-0.05,0.05,[Fe/H],7.5,-1.9,1.9,G,207.9076746,-23.7812403,14.12331572,1.120898073,-1.120898073,1.26,0.1,-0.1,194.8288132,13.34879308,-13.34879308,0.613,0.042,-0.042,0,1,76.8,4.2986432,1254.77107,-4.5e-06,4.5e-06,1236.375762,7714906090.0,0.051604723,0.3,2.3,11593.04,0.538,1,86.93,-0.71,0.71,0.0,,,1,,,,6870.36872,0.00051,-0.00051,0,6872.518042,0.0,,,,1,2016,Ariel,39.12103640074631,9.959005995313092,2.1476949930633515,1342.8921122492593
336,328,K2-140 b,K2-140 b,5.865849986,97.35326904,191.0558321,5.655941769,38.94974894,74.72210408,Eclipse,6,39,75,0,0,0,0.96,-0.04,0.06,5585.0,-120.0,120.0,1.06,-0.06,0.07,347.917,-7.917,8.287,4.4,-0.2,0.2,Gaia DR2 3579426053724051584,11.068,11.421,10.995,12.727,12.4814,10.985,0,0.1,-0.1,0.1,[Fe/H],9.8,-4.6,3.4,G6 V,188.1373172,-9.6076115,13.56286668,1.008808266,-1.008808266,1.21,0.09,-0.09,295.5804181,12.71313626,-12.71313626,0.93,0.04,-0.04,0,1,104.1,6.569188,1203.351054,-3.1e-05,3.1e-05,1030.34523,10131245783.0,0.06776753,0.3,2.3,13623.19886,0.42,1,88.3,-0.1,0.1,0.0,,,0,90.0,,,7588.28509,5e-05,-5e-05,0,7591.569684,0.0,1.557,0.002,-0.002,1,2017,Ariel,34.47535657785315,16.38358042771788,2.1469238417866823,1349.7766520747223
337,235,TOI-4329 b,TOI-4329 b,1.293382976,21.08954274,41.3734917,1.492908927,12.36646274,24.48145562,Eclipse,1,12,24,0,0,0,1.54,-0.05,0.05,6000.0,-100.0,100.0,2.31,-0.03,0.03,717.128,-10.416,10.722,3.9,-0.03,0.03,Gaia DR2 2224458777730383616,10.742,11.077,10.63,12.724,12.4747,10.462,0,0.29,-0.06,0.06,[Fe/H],2.39,-0.45,0.45,,329.5639152,71.1316048,16.8134711,2.129706339,-2.129706339,1.5,0.19,-0.19,143.022783,28.60455659,-28.60455659,0.45,0.09,-0.09,0,1,55.6,2.9223,806.9508575,-0.00015,0.00015,1978.417498,6911220547.0,0.0462289,0.3,2.3,19611.7854,0.24,1,86.80170296,,,0.068,-0.079,0.079,0,0.285,-2.12,2.12,8765.068,0.002,-0.002,0,8766.52915,19625.05701,,,,2,2022,Ariel,38.05118175022478,5.158537656821881,2.141246110968647,1353.152928588611
338,181,TOI-1601 b,TOI-1601 b,5.241263627,71.53765718,139.6071794,1.0,7.07942268,13.91833641,Eclipse,1,7,14,0,0,0,1.52,-0.05,0.05,5948.0,-89.0,87.0,2.19,-0.06,0.07,336.608,-7.998,8.389,3.94,-0.03,0.02,Gaia DR2 338382713564401920,9.266,9.505,9.191,10.66,10.5276,9.164,0,0.329,-0.075,0.073,[Fe/H],2.64,-0.39,0.38,,38.361569,41.0134321,13.88792713,0.515613114,-0.437150249,1.239,0.046,-0.039,314.6501225,34.96112473,-34.96112473,0.99,0.11,-0.11,0,1,87.3,5.331751,578.1063163,-1.1e-05,1.1e-05,1566.215641,10274461801.0,0.068725497,0.3,2.3,22903.0444,0.136,1,88.84,-1.1,0.81,0.036,-0.026,0.044,0,-180.0,-100.0,110.0,8990.55302,0.00081,-0.00079,0,8993.218895,0.0,0.3395,0.0083,-0.0081,2,2021,Ariel,39.149509053603744,16.633712522510155,2.1237704846730283,1359.0148426534258
339,291,K2-238 b,K2-238 b,7.6520996,127.3266766,249.8414059,2.861589891,22.34155848,43.76178094,Eclipse,3,22,44,0,0,0,1.19,-0.08,0.08,5630.0,-78.0,78.0,1.59,-0.16,0.16,537.963,,,4.11,-0.07,0.07,Gaia DR2 2631270757088861312,12.095,12.464,12.032,13.973,13.6635,11.854,0,0.34,-0.04,0.04,[Fe/H],5.63,-1.97,1.05,G2 V,347.7043164,-7.8575592,14.57167495,1.68134711,-1.569257302,1.3,0.15,-0.14,273.3324297,41.31769286,-38.13940879,0.86,0.13,-0.12,0,1,100.0,3.20466,1047.503763,-3e-05,3e-05,1559.112909,6744269868.0,0.045112173,0.3,2.3,13956.77547,0.5,1,85.29732814,-1.5,1.8,0.0,,,0,90.0,,,7740.5036,0.0004,-0.0004,0,7742.10593,0.0,,,,1,2018,Ariel,23.395271000569593,13.125273328008337,2.1194914662664144,1362.5425761596757
340,335,HATS-42 b,HATS-42 b,50.27825045,874.5462246,1715.62519,5.332914942,41.32459815,81.03070681,Eclipse,5,41,81,1,0,1,1.27,-0.07,0.07,6060.0,-120.0,120.0,1.48,-0.12,0.2,800.377,-10.269,10.533,4.2,-0.07,0.07,Gaia DR2 5603100779728361088,12.281,12.543,12.245,13.682,13.5627,12.17,0,0.22,-0.07,0.07,[Fe/H],3.26,-0.83,0.83,,108.4523991,-33.4373462,15.69257302,2.802245183,-1.569257302,1.4,0.25,-0.14,597.5174044,47.67426099,-47.67426099,1.88,0.15,-0.15,0,1,246.0,2.292102,1242.770098,-2.1e-06,2.1e-06,1790.93836,5512160402.0,0.036870638,0.3,2.3,11793.73005,0.46,1,85.1,-2.1,2.1,0.0,,,1,,,,6768.60734,0.00069,-0.00069,0,6769.753391,0.0,,,,1,2018,Ariel,32.563930626832345,24.7399254970029,2.11788771006922,1365.1076811700923
341,379,HATS-4 b,HATS-4 b,45.85094751,783.3210961,1536.672282,8.705829437,62.71589454,121.2398029,Eclipse,9,63,121,1,0,1,1.0,-0.02,0.02,5403.0,-50.0,50.0,0.93,-0.02,0.02,416.459,-2.691,2.726,4.51,-0.02,0.02,Gaia DR2 2937583121652951936,11.697,12.032,11.612,13.516,13.2862,11.542,0,0.43,-0.08,0.08,[Fe/H],2.1,-1.6,1.6,G,94.1120914,-22.5468824,11.43316035,0.414732287,-0.414732287,1.02,0.037,-0.037,416.0373842,12.71313626,-12.39530786,1.309,0.04,-0.039,0,1,194.2,2.516729,1480.699542,-2e-06,2e-06,1276.791691,5417375618.0,0.036236626,0.3,2.3,9043.900935,0.217,1,88.5,-0.6,0.6,0.013,-0.016,0.016,0,275.0,-98.0,98.0,5808.34095,0.00036,-0.00036,0,5809.599315,8812.649128,,,,1,2014,Ariel,37.84799188715101,32.45158493262131,2.109927613509205,1367.8337597287727
342,370,HATS-53 b,HATS-53 b,4.082696368,70.72022214,138.7240652,8.23992416,58.24506213,112.3787104,Eclipse,8,58,112,1,0,1,0.96,-0.04,0.04,5644.0,-94.0,94.0,1.1,-0.02,0.03,585.77,-8.265,8.501,4.34,-0.02,0.02,Gaia DR2 3465357945752055040,12.088,12.458,12.046,13.944,13.6564,11.98,0,,,,,9.0,-1.9,1.9,,176.628323,-33.8600764,15.02003418,0.627702921,-0.627702921,1.34,0.056,-0.056,189.1079019,28.28672819,-28.28672819,0.595,0.089,-0.089,0,1,79.0,3.8537768,1412.826828,-3.8e-06,3.8e-06,1267.063498,7099799693.0,0.047490299,0.3,2.3,12679.04937,0.198,1,88.78,-0.55,0.55,0.0,,,1,,,,7236.75653,0.00049,-0.00049,0,7238.683418,0.0,,,,1,2017,Ariel,35.80028337292087,8.546808603834426,2.075826533342456,1371.9810330419673
343,337,WASP-175 b,WASP-175 b,14.13630413,241.8211624,474.6069195,5.672250038,42.70141339,83.48568738,Eclipse,6,43,83,0,0,0,1.21,-0.04,0.04,6229.0,-100.0,100.0,1.2,-0.06,0.06,539.36,-11.444,11.942,4.36,-0.04,0.04,Gaia DR2 5401743332678544640,11.525,11.765,11.471,12.959,12.7065,11.37,0,0.15,-0.069,0.069,[Fe/H],1.745,-0.995,0.995,F7,166.3187996,-34.1227453,13.54044872,0.907927439,-0.907927439,1.208,0.081,-0.081,314.6501225,41.31769286,-41.31769286,0.99,0.13,-0.13,0,1,124.0,3.0652907,1250.472427,-1.6e-06,1.1e-06,1516.735762,6583763395.0,0.044038551,0.3,2.3,9625.921608,0.64,1,85.33,-0.62,0.62,0.0,,,0,,,,7143.78886,0.00034,-0.00034,0,7145.321505,0.0,1.064,0.036,-0.036,1,2019,Ariel,38.955429291864306,17.498383706627664,2.0727671510758956,1375.2691460014116
344,433,GJ 486 b,GJ 486 b,1.01398204,8.97024985,17.59025605,67.42619378,449.4051458,803.5980023,Transit,1,9,18,0,0,0,0.32,-0.01,0.01,3340.0,-54.0,54.0,0.33,-0.01,0.01,8.07426,-0.004095,0.004095,4.89,,,Gaia DR2 3735000631158990976,6.666,7.195,6.362,11.39,10.094,,0,0.07,-0.16,0.16,[Fe/H],,,,M3.5 V,191.981531,9.7494181,1.300241765,0.067253884,-0.067253884,0.116,0.006,-0.006,2.819137966,0.111239942,-0.120774795,0.00887,0.00035,-0.00038,0,1,3.37,1.467119,1833.830578,-3e-05,3.1e-05,680.5276106,2585779771.0,0.017296186,0.3,2.3,3540.050625,0.314569323,1,88.4,-1.4,1.1,0.0,,,1,,,,8931.15935,0.00042,-0.00042,0,8931.892909,0.0,0.159953,0.005817,-0.005817,1,2021,Ariel,19.347854964604092,17.00216595422491,2.0687337131185064,1376.818210617731
345,445,TOI-620 b,TOI-620 b,1.0,11.85263512,23.57053607,68.92763428,566.3626357,1008.41804,Transit,1,12,24,0,0,0,0.58,-0.02,0.02,3708.0,-56.0,57.0,0.55,-0.02,0.02,33.0231,-0.0583,0.0586,4.72,-0.03,0.02,Gaia DR2 5738284016370287616,8.201,8.837,7.954,12.262,11.3104,,0,0.35,-0.12,0.11,[Fe/H],7.2,-4.7,4.6,M2.5 V,142.1734459,-12.1671652,3.755008545,0.14571675,-0.14571675,0.335,0.013,-0.013,13.6030558,0.0,0.0,0.0428,0.0,0.0,1,0,0.0,5.0988179,1918.061296,-4.6e-06,4.5e-06,620.9668913,7233585940.0,0.04838519,0.1,2.3,4338.775273,0.887,1,87.47,-0.3,0.18,0.22,-0.12,0.28,0,-84.0,-64.0,54.0,8992.19724,0.00078,-0.00069,0,8994.746649,0.0,0.393,0.021,-0.02,2,2022,Ariel,18.711503354408965,9.836730305724059,2.0644022183303696,1382.017463130532
346,354,K2-266 b,K2-266 b,1.547878995,24.96115025,49.30225101,5.758484612,48.56946385,95.77604841,Transit,2,25,49,0,0,0,0.69,-0.03,0.03,4285.0,-57.0,49.0,0.7,-0.02,0.02,77.5586,-0.3549,0.3581,4.58,-0.04,0.03,Gaia DR2 3855246074629979264,9.041,9.611,8.897,11.625,11.3527,8.815,0,-0.12,-0.42,0.4,[Fe/H],,,,,157.9356855,0.9372782,3.295440335,1.804645898,-1.300241765,0.294,0.161,-0.116,11.26701701,0.0,0.0,0.03545,0.0,0.0,1,1,0.0,0.658524,1329.838433,-1.7e-05,1.7e-05,1461.13458,1958373010.0,0.013099485,0.3,2.3,4158.270981,0.5,1,82.85960653,-0.7,0.62,0.0,,,0,,,,7949.6747,0.0032,-0.0032,0,7950.003962,0.0,0.18,0.25,-0.12,1,2018,Ariel,32.606003899949606,10.57835623665693,2.0643084429657255,1382.7722434032403
347,366,HATS-5 b,HATS-5 b,1.0,16.10434737,31.60171683,7.69537018,53.17700723,105.8102781,Transit,1,16,32,0,0,0,0.94,-0.03,0.03,5304.0,-50.0,50.0,0.87,-0.02,0.02,246.384,-1.719,1.742,4.53,-0.02,0.02,Gaia DR2 4899428146994060800,10.772,11.199,10.703,12.598,12.4288,10.652,0,0.19,-0.08,0.08,[Fe/H],3.6,-1.9,2.6,G,67.2228465,-21.4820568,10.22259043,0.280224518,-0.280224518,0.912,0.025,-0.025,75.64316077,4.449597692,-4.449597692,0.238,0.014,-0.014,0,1,30.0,4.763387,1395.776184,-1e-05,1e-05,990.2061838,8119909255.0,0.054313774,0.3,2.3,10714.35908,0.158,1,89.3,-0.3,0.3,0.019,-0.019,0.019,0,204.0,-107.0,107.0,6273.79068,0.0001,-0.0001,0,6276.172374,10550.02797,,,,1,2014,Ariel,32.52653145785121,7.380467802133876,2.054378542783586,1387.7836479745365
348,377,WASP-181 b,WASP-181 b,1.059180805,18.11386415,35.54645174,8.943786449,61.85320986,119.0295704,Transit,1,18,36,0,0,0,1.04,-0.04,0.04,5839.0,-70.0,70.0,0.96,-0.04,0.04,437.495,-7.689,7.964,4.49,-0.04,0.04,Gaia DR2 2512413932376364288,11.522,11.785,11.443,12.924,12.783,11.405,0,0.09,-0.04,0.04,[Fe/H],2.5,-1.7,1.7,G2,26.7932253,3.1329325,13.27143319,0.795837632,-0.661329863,1.184,0.071,-0.059,95.03069357,10.80616582,-10.80616582,0.299,0.034,-0.034,0,1,35.7,4.5195064,1466.368513,-3.4e-06,3.4e-06,1145.848737,8109045988.0,0.05424111,0.3,2.3,11007.12015,0.34,1,88.38,-0.59,0.76,0.0,,,0,,,,7747.66681,0.00035,-0.00035,0,7749.926563,0.0,1.59,0.038,-0.038,1,2019,Ariel,38.471935683732696,5.5012881472481565,2.053341524385258,1392.5579488224532
349,340,Kepler-12 b,Kepler-12 b,1.078434981,18.90416968,37.0776304,5.981836839,43.34255336,84.08687756,Transit,1,19,37,1,0,1,1.17,-0.05,0.05,5947.0,-100.0,100.0,1.48,-0.03,0.03,881.386,-9.643,9.854,4.17,-0.01,0.02,Gaia DR2 2133599775377340672,12.107,12.406,12.066,13.468,13.3596,12.051,0,0.07,-0.04,0.04,[Fe/H],4.0,-0.4,0.3,,286.2434458,50.0403671,19.6605522,0.347478403,-0.403523306,1.754,0.031,-0.036,137.6197001,13.34879308,-12.71313626,0.433,0.042,-0.04,0,1,48.3,4.4379629,1268.384133,-6e-07,6e-07,1429.526972,8331995856.0,0.055732414,0.3,2.3,16775.48734,0.168,1,88.796,-0.074,0.088,0.0,,,0,182.0,-98.0,97.0,5004.00915,1e-05,-1e-05,0,5006.228131,0.0,1.67211,0.00052,-0.00052,1,2011,Ariel,39.16344680156833,3.630156328463552,2.0498850603446437,1397.384233188657
350,365,HAT-P-43 b,HAT-P-43 b,7.836813869,134.7818699,264.4447204,7.476120733,53.78037015,104.0999853,Eclipse,7,54,104,1,0,1,1.03,-0.04,0.04,5693.0,-63.0,62.0,1.08,-0.05,0.05,528.825,-7.379,7.587,4.38,-0.04,0.05,Gaia DR2 601321985813952000,11.809,12.146,11.764,13.279,13.2165,11.732,0,0.2,-0.07,0.07,[Fe/H],5.7,-1.1,1.9,F9,128.9256885,10.2065866,13.63012057,0.638911902,-0.627702921,1.216,0.057,-0.056,232.0147368,101.7050901,-44.49597692,0.73,0.32,-0.14,0,1,93.0,3.3326414,1391.012797,-1.53e-05,1.51e-05,1313.730914,6597348786.0,0.044129423,0.3,2.3,11650.1991,0.07,1,88.7,-0.7,0.7,0.0,,,1,,,,8253.596573,0.000128,-0.000123,0,8255.262894,0.0,,,,1,2012,Ariel,36.82313480193287,12.733632736349675,2.032450664119473,1400.986555123379
351,407,HATS-72 b,HATS-72 b,1.0,6.108367824,11.99403945,17.99144442,152.919086,305.2052976,Transit,1,6,12,0,0,0,0.73,0.0,0.0,4656.1,-8.9,8.9,0.72,0.0,0.0,127.589,-0.609,0.614,4.59,0.0,0.0,Gaia DR2 2594869603582993792,9.907,10.424,9.764,12.324,12.0725,9.683,0,0.099,-0.014,0.014,[Fe/H],12.17,-0.45,0.24,,339.0258401,-17.0003046,8.092884088,0.033626942,-0.033626942,0.722,0.003,-0.003,39.85568219,1.239530786,-1.239530786,0.1254,0.0039,-0.0039,0,1,16.15,7.3279474,1673.071162,-1.6e-06,1.6e-06,714.4903705,9946275749.0,0.066530273,0.3,2.3,11088.70421,0.153,1,89.56,-0.05,0.07,0.0,,,1,,,,8087.64782,7.5e-05,-7.5e-05,0,8091.311794,0.0,1.401,0.000439,-0.000439,1,2020,Ariel,24.65880736291627,6.204685182793487,2.027766092033648,1408.571185491203
352,301,K2-107 b,K2-107 b,7.226893332,121.6854026,238.8106498,3.325067804,26.38740093,51.94939196,Eclipse,3,26,52,0,0,0,1.3,-0.05,0.05,6061.0,-96.0,96.0,1.81,-0.06,0.06,685.2,-19.364,20.502,4.04,-0.03,0.03,Gaia DR2 4081684580199958528,11.257,11.564,11.21,13.012,12.7669,11.165,0,0.14,-0.06,0.06,[Fe/H],4.25,-1.75,1.75,F9 IV,284.985355,-22.2934206,15.98400652,0.549240056,-0.549240056,1.426,0.049,-0.049,266.9758615,25.42627253,-25.42627253,0.84,0.08,-0.08,0,1,95.5,3.313959,1090.736856,-2.4e-05,2.4e-05,1745.017257,7103033310.0,0.047511928,0.3,2.3,12767.93912,0.74,1,82.361,-0.263,0.336,0.0,,,0,,,,7311.15178,0.0003,-0.0003,0,7312.808759,0.0,0.6658,0.002,-0.002,1,2017,Ariel,34.917901658923796,10.654592509895322,1.9975320625144142,1412.1806986374993
353,362,WASP-157 b,WASP-157 b,7.77156224,130.2593412,255.7568437,6.848983457,50.93431305,99.08615429,Eclipse,7,51,99,0,0,0,1.06,-0.04,0.04,5772.0,-86.0,86.0,1.1,-0.03,0.03,334.037,-6.27,6.51,4.38,-0.03,0.03,Gaia DR2 3630269399833507200,10.799,11.11,10.764,12.397,12.1818,10.708,0,0.25,-0.06,0.06,[Fe/H],1.6,-0.8,2.5,G2 V,201.6551525,-8.3176353,11.18656277,0.280224518,-0.280224518,0.998,0.025,-0.025,182.4335054,29.55804181,-29.55804181,0.574,0.093,-0.093,0,1,61.6,3.951623,1367.576346,-1.8e-05,1.8e-05,1263.966634,7461914547.0,0.049912472,0.3,2.3,7380.727817,0.87,1,85.09,-0.277,0.304,0.0,,,0,,,,7222.23863,0.00019,-0.00019,0,7224.214442,0.0,0.7628,0.0037,-0.0038,1,2016,Ariel,34.74632665344762,14.864401222363362,1.9708503044996206,1416.3031718184484
354,381,HAT-P-55 b,HAT-P-55 b,5.661437605,97.77505934,191.8438469,9.614544819,68.1612669,131.7129466,Eclipse,10,68,132,1,0,1,1.01,-0.04,0.04,5808.0,-50.0,50.0,1.01,-0.04,0.04,511.388,-3.585,3.634,4.43,-0.03,0.03,Gaia DR2 4593808272896243328,11.714,12.02,11.627,13.197,13.0955,11.634,0,-0.03,-0.08,0.08,[Fe/H],4.2,-1.7,1.7,,264.2735096,25.7311468,13.24901522,0.61649394,-0.61649394,1.182,0.055,-0.055,184.3404758,16.84490555,-17.16273396,0.58,0.053,-0.054,0,1,77.5,3.5852467,1488.181919,-6.4e-06,6.4e-06,1269.06288,6881521444.0,0.046030244,0.3,2.3,10582.03506,0.392,1,87.7,-0.56,0.56,0.0,,,1,,,,6730.83468,0.00027,-0.00027,0,6732.627303,0.0,,,,1,2015,Ariel,38.85733357135254,10.70753863277952,1.968770802511122,1420.1333730337262
355,225,WASP-161 b,WASP-161 b,38.76162103,588.79527,1152.625501,1.409758165,10.96296763,21.60102241,Eclipse,1,11,22,0,0,0,1.39,-0.14,0.14,6400.0,-100.0,100.0,1.71,-0.07,0.08,343.08,-4.046,4.142,4.11,-0.03,0.02,Gaia DR2 5751177095877066496,9.906,10.09,9.837,11.079,10.8987,9.818,0,0.16,-0.09,0.09,[Fe/H],,,,,126.3378248,-11.5009889,12.81186498,0.728583748,-0.650120882,1.143,0.065,-0.058,791.3927324,66.74396538,-66.74396538,2.49,0.21,-0.21,0,1,230.0,5.4060425,764.8692328,-4.8e-06,4.8e-06,1504.543796,10065203277.0,0.067325774,0.3,2.3,18660.72089,0.14,1,89.01,-1.0,0.69,0.0,,,0,,,,7416.5289,0.0011,-0.0011,0,7419.231921,0.0,0.45092,0.00023,-0.00023,1,2018,Ariel,34.84522656569055,49.159051618113246,1.966051489358728,1425.9713766654393
